jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|y:n,  modelParams|sensorParams|encoders|ydot:n,  modelParams|sensorParams|encoders|speed_y:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|pred_speed_y:n,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|dy:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|inferenceType,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=speed_y,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=speed_y, 
1008,  1453,  completed,  eof,  2013-11-03 06:46:12,  2013-11-03 06:48:05,  113,  modelParams|sensorParams|encoders|ydot:n_73.modelParams|clParams|alpha_0.00929471698857.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_94.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  73,  None,  0.00929471698857,  9,  12,  1,  94,  TemporalMultiStep,  0.005,  0.0953847707803,  53.7327825353, 
1008,  1454,  completed,  eof,  2013-11-03 06:46:43,  2013-11-03 06:48:57,  134,  modelParams|sensorParams|encoders|speed_y:n_41.modelParams|clParams|alpha_0.0164467735909.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00747175654575,  2686,  None,  None,  41,  0.0164467735909,  9,  12,  1,  28,  TemporalMultiStep,  0.00747175654575,  0.0691773013311,  38.9694167989, 
1008,  1455,  completed,  eof,  2013-11-03 06:47:18,  2013-11-03 06:49:01,  103,  modelParams|sensorParams|encoders|y:n_91.modelParams|clParams|alpha_0.0873046037709.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_81.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.070406511943,  2686,  91,  None,  None,  0.0873046037709,  11,  13,  2,  81,  TemporalMultiStep,  0.070406511943,  0.0480340728014,  27.0588728894, 
1008,  1456,  completed,  eof,  2013-11-03 06:47:58,  2013-11-03 06:50:02,  124,  modelParams|sensorParams|encoders|ydot:n_41.modelParams|clParams|alpha_0.0164467735909.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00747175654575,  2686,  None,  41,  None,  0.0164467735909,  9,  12,  1,  28,  TemporalMultiStep,  0.00747175654575,  0.0729093261752,  41.0717658188, 
1008,  1457,  completed,  eof,  2013-11-03 06:48:05,  2013-11-03 06:50:02,  117,  modelParams|sensorParams|encoders|speed_y:n_86.modelParams|clParams|alpha_0.00745995283143.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  86,  0.00745995283143,  9,  12,  1,  52,  TemporalMultiStep,  0.005,  0.0759148139298,  42.7648371405, 
1008,  1458,  completed,  eof,  2013-11-03 06:48:57,  2013-11-03 06:50:55,  118,  modelParams|sensorParams|encoders|y:n_136.modelParams|clParams|alpha_0.0783177830114.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_107.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0582010978411,  2686,  136,  None,  None,  0.0783177830114,  11,  14,  2,  107,  TemporalMultiStep,  0.0582010978411,  0.0541256906803,  30.4904435279, 
1008,  1459,  completed,  eof,  2013-11-03 06:49:02,  2013-11-03 06:50:53,  111,  modelParams|sensorParams|encoders|ydot:n_86.modelParams|clParams|alpha_0.00745995283143.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  86,  None,  0.00745995283143,  9,  12,  1,  52,  TemporalMultiStep,  0.005,  0.0948655813745,  53.4403093113, 
1008,  1461,  completed,  eof,  2013-11-03 06:50:02,  2013-11-03 06:51:52,  110,  modelParams|sensorParams|encoders|speed_y:n_74.modelParams|clParams|alpha_0.0251029379579.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_88.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0117597038994,  2686,  None,  None,  74,  0.0251029379579,  9,  12,  1,  88,  TemporalMultiStep,  0.0117597038994,  0.084017323184,  47.3291964631, 
1008,  1462,  completed,  eof,  2013-11-03 06:50:03,  2013-11-03 06:51:45,  102,  modelParams|sensorParams|encoders|y:n_114.modelParams|clParams|alpha_0.0827098382698.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_143.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0720745116149,  2686,  114,  None,  None,  0.0827098382698,  11,  14,  2,  143,  TemporalMultiStep,  0.0720745116149,  0.0532295245311,  29.9856092612, 
1008,  1463,  completed,  eof,  2013-11-03 06:50:53,  2013-11-03 06:52:44,  111,  modelParams|sensorParams|encoders|ydot:n_74.modelParams|clParams|alpha_0.0251029379579.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_88.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0117597038994,  2686,  None,  74,  None,  0.0251029379579,  9,  12,  1,  88,  TemporalMultiStep,  0.0117597038994,  0.0928125886424,  52.2838038113, 
1008,  1464,  completed,  eof,  2013-11-03 06:50:55,  2013-11-03 06:52:54,  119,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0249105996881.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0249105996881,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0703475251415,  39.6286350474, 
1008,  1465,  completed,  eof,  2013-11-03 06:51:45,  2013-11-03 06:53:26,  101,  modelParams|sensorParams|encoders|y:n_65.modelParams|clParams|alpha_0.0825175.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_65.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.059625,  2686,  65,  None,  None,  0.0825175,  10,  13,  1,  65,  TemporalMultiStep,  0.059625,  0.0530257501454,  29.870817721, 
1008,  1466,  completed,  eof,  2013-11-03 06:51:52,  2013-11-03 06:53:56,  124,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0249105996881.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0249105996881,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.074542602883,  41.9918341006, 
1008,  1467,  completed,  eof,  2013-11-03 06:52:44,  2013-11-03 06:54:37,  113,  modelParams|sensorParams|encoders|speed_y:n_45.modelParams|clParams|alpha_0.0209690116357.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  45,  0.0209690116357,  9,  12,  2,  28,  TemporalMultiStep,  0.005,  0.066627591915,  37.5330975578, 
1008,  1468,  completed,  eof,  2013-11-03 06:52:54,  2013-11-03 06:54:36,  102,  modelParams|sensorParams|encoders|y:n_85.modelParams|clParams|alpha_0.0785759119476.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_77.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0612862191854,  2686,  85,  None,  None,  0.0785759119476,  10,  14,  3,  77,  TemporalMultiStep,  0.0612862191854,  0.0483846749857,  27.2563764402, 
1008,  1469,  completed,  eof,  2013-11-03 06:53:26,  2013-11-03 06:55:15,  109,  modelParams|sensorParams|encoders|ydot:n_45.modelParams|clParams|alpha_0.0209690116357.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  45,  None,  0.0209690116357,  9,  12,  2,  28,  TemporalMultiStep,  0.005,  0.073429279798,  41.3646695467, 
1008,  1470,  completed,  eof,  2013-11-03 06:53:56,  2013-11-03 06:55:48,  112,  modelParams|sensorParams|encoders|speed_y:n_68.modelParams|clParams|alpha_0.0163967694949.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_36.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  68,  0.0163967694949,  9,  12,  1,  36,  TemporalMultiStep,  0.005,  0.071441705188,  40.2450158177, 
1008,  1471,  completed,  eof,  2013-11-03 06:54:37,  2013-11-03 06:56:18,  101,  modelParams|sensorParams|encoders|y:n_108.modelParams|clParams|alpha_0.0740036698069.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_91.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.062188023886,  2686,  108,  None,  None,  0.0740036698069,  11,  14,  2,  91,  TemporalMultiStep,  0.062188023886,  0.0537529350088,  30.2804603275, 
1008,  1472,  completed,  eof,  2013-11-03 06:54:37,  2013-11-03 06:56:27,  110,  modelParams|sensorParams|encoders|ydot:n_68.modelParams|clParams|alpha_0.0163967694949.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_36.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  68,  None,  0.0163967694949,  9,  12,  1,  36,  TemporalMultiStep,  0.005,  0.086363261774,  48.6507261692, 
1008,  1473,  completed,  eof,  2013-11-03 06:55:15,  2013-11-03 06:57:11,  116,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0275014123528.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_56.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0275014123528,  9,  12,  2,  56,  TemporalMultiStep,  0.005,  0.0703752760933,  39.6442678978, 
1008,  1474,  completed,  eof,  2013-11-03 06:55:48,  2013-11-03 06:57:33,  105,  modelParams|sensorParams|encoders|y:n_60.modelParams|clParams|alpha_0.0814425214403.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_111.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0585247119681,  2686,  60,  None,  None,  0.0814425214403,  10,  15,  2,  111,  TemporalMultiStep,  0.0585247119681,  0.0598439886597,  33.7117131214, 
1008,  1475,  completed,  eof,  2013-11-03 06:56:19,  2013-11-03 06:58:23,  124,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0238356211283.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_56.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0238356211283,  9,  12,  2,  56,  TemporalMultiStep,  0.005,  0.0841571509031,  47.4079651424, 
1008,  1476,  completed,  eof,  2013-11-03 06:56:27,  2013-11-03 06:58:21,  114,  modelParams|sensorParams|encoders|speed_y:n_105.modelParams|clParams|alpha_0.0255591503397.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_56.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  105,  0.0255591503397,  9,  12,  3,  56,  TemporalMultiStep,  0.005,  0.0795239090441,  44.7979365686, 
1008,  1477,  completed,  eof,  2013-11-03 06:57:11,  2013-11-03 06:58:59,  108,  modelParams|sensorParams|encoders|y:n_142.modelParams|clParams|alpha_0.0795002594271.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_111.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0599809755397,  2686,  142,  None,  None,  0.0795002594271,  11,  13,  2,  111,  TemporalMultiStep,  0.0599809755397,  0.0572476162645,  32.249107381, 
1008,  1478,  completed,  eof,  2013-11-03 06:57:33,  2013-11-03 06:59:25,  112,  modelParams|sensorParams|encoders|ydot:n_102.modelParams|clParams|alpha_0.0218933591152.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_56.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  102,  None,  0.0218933591152,  9,  12,  2,  56,  TemporalMultiStep,  0.005,  0.0962959074973,  54.2460501217, 
1008,  1479,  completed,  eof,  2013-11-03 06:58:22,  2013-11-03 07:00:20,  118,  modelParams|sensorParams|encoders|speed_y:n_35.modelParams|clParams|alpha_0.0298498270526.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  35,  0.0298498270526,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.063649792772,  35.8556239687, 
1008,  1480,  completed,  eof,  2013-11-03 06:58:23,  2013-11-03 07:00:06,  103,  modelParams|sensorParams|encoders|y:n_71.modelParams|clParams|alpha_0.08379093614.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_69.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0578177395675,  2686,  71,  None,  None,  0.08379093614,  10,  13,  2,  69,  TemporalMultiStep,  0.0578177395675,  0.0495350117091,  27.9043917627, 
1008,  1481,  completed,  eof,  2013-11-03 06:58:59,  2013-11-03 07:00:53,  114,  modelParams|sensorParams|encoders|ydot:n_32.modelParams|clParams|alpha_0.0261840358281.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  32,  None,  0.0261840358281,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0688510933272,  38.7856551398, 
1008,  1482,  completed,  eof,  2013-11-03 06:59:26,  2013-11-03 07:01:19,  113,  modelParams|sensorParams|encoders|speed_y:n_93.modelParams|clParams|alpha_0.0230252723061.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_97.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00588512271154,  2686,  None,  None,  93,  0.0230252723061,  9,  13,  3,  97,  TemporalMultiStep,  0.00588512271154,  0.0811549032442,  45.716719053, 
1008,  1483,  completed,  eof,  2013-11-03 07:00:06,  2013-11-03 07:01:58,  112,  modelParams|sensorParams|encoders|y:n_129.modelParams|clParams|alpha_0.0769663813935.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_152.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0688198781088,  2686,  129,  None,  None,  0.0769663813935,  11,  15,  2,  152,  TemporalMultiStep,  0.0688198781088,  0.0506281758564,  28.52020025, 
1008,  1484,  completed,  eof,  2013-11-03 07:00:21,  2013-11-03 07:02:16,  115,  modelParams|sensorParams|encoders|ydot:n_89.modelParams|clParams|alpha_0.0193594810815.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_97.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00850507039337,  2686,  None,  89,  None,  0.0193594810815,  9,  13,  1,  97,  TemporalMultiStep,  0.00850507039337,  0.0933851037527,  52.6063168254, 
1008,  1485,  completed,  eof,  2013-11-03 07:00:53,  2013-11-03 07:02:48,  115,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0180793739681.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0180793739681,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0700952470753,  39.4865200917, 
1008,  1486,  completed,  killed,  2013-11-03 07:01:20,  2013-11-03 07:01:59,  39,  modelParams|sensorParams|encoders|y:n_103.modelParams|clParams|alpha_0.0870958793003.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_89.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.064569659105,  1000,  103,  None,  None,  0.0870958793003,  11,  14,  2,  89,  TemporalMultiStep,  0.064569659105,  0.0669718149852,  40.9539176352, 
1008,  1487,  completed,  eof,  2013-11-03 07:01:58,  2013-11-03 07:03:48,  110,  modelParams|sensorParams|encoders|ydot:n_47.modelParams|clParams|alpha_0.0240006367233.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  47,  None,  0.0240006367233,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0771503070264,  43.4608233167, 
1008,  1488,  completed,  eof,  2013-11-03 07:01:59,  2013-11-03 07:03:55,  116,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0229668878456.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0229668878456,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0701543108079,  39.5197922658, 
1008,  1489,  completed,  eof,  2013-11-03 07:02:16,  2013-11-03 07:04:23,  127,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.019995344736.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.019995344736,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0736551210163,  41.4918919216, 
1008,  1490,  completed,  eof,  2013-11-03 07:02:49,  2013-11-03 07:04:42,  113,  modelParams|sensorParams|encoders|speed_y:n_53.modelParams|clParams|alpha_0.0287854156539.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  53,  0.0287854156539,  10,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0703126992853,  39.6090167148, 
1008,  1491,  completed,  eof,  2013-11-03 07:03:48,  2013-11-03 07:05:37,  109,  modelParams|sensorParams|encoders|ydot:n_50.modelParams|clParams|alpha_0.0258138725444.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  50,  None,  0.0258138725444,  10,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0798154777529,  44.96218499, 
1008,  1492,  completed,  eof,  2013-11-03 07:03:56,  2013-11-03 07:05:44,  108,  modelParams|sensorParams|encoders|speed_y:n_74.modelParams|clParams|alpha_0.0319989729045.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_63.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00854204336299,  2686,  None,  None,  74,  0.0319989729045,  9,  12,  1,  63,  TemporalMultiStep,  0.00854204336299,  0.0830794236356,  46.8008526608, 
1008,  1493,  completed,  eof,  2013-11-03 07:04:23,  2013-11-03 07:06:16,  113,  modelParams|sensorParams|encoders|ydot:n_80.modelParams|clParams|alpha_0.0308465350126.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_68.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00966613334026,  2686,  None,  80,  None,  0.0308465350126,  9,  12,  1,  68,  TemporalMultiStep,  0.00966613334026,  0.0902139653569,  50.8199300844, 
1008,  1494,  completed,  eof,  2013-11-03 07:04:43,  2013-11-03 07:06:39,  116,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.00952441419793.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.00952441419793,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0722636669532,  40.708048778, 
1008,  1495,  completed,  eof,  2013-11-03 07:05:38,  2013-11-03 07:07:30,  112,  modelParams|sensorParams|encoders|ydot:n_45.modelParams|clParams|alpha_0.0230206423015.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  45,  None,  0.0230206423015,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0774065506018,  43.6051721493, 
1008,  1496,  completed,  eof,  2013-11-03 07:05:44,  2013-11-03 07:07:38,  114,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0164131749661.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0164131749661,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0704623092343,  39.6932959848, 
1008,  1497,  completed,  eof,  2013-11-03 07:06:17,  2013-11-03 07:08:24,  127,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0134416318566.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0134416318566,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0726860401606,  40.9459828582, 
1008,  1498,  completed,  eof,  2013-11-03 07:06:40,  2013-11-03 07:08:37,  117,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0243276202256.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0243276202256,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0702321804292,  39.563658298, 
1008,  1499,  completed,  eof,  2013-11-03 07:07:30,  2013-11-03 07:09:36,  126,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0213560771161.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0213560771161,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0746079652565,  42.0286544669, 
1008,  1500,  completed,  eof,  2013-11-03 07:07:38,  2013-11-03 07:09:28,  110,  modelParams|sensorParams|encoders|speed_y:n_46.modelParams|clParams|alpha_0.028956551665.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  46,  0.028956551665,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0669745683318,  37.7285586172, 
